project_id,project_type,region,date,section,ref,description,unit,quantity,rate,category,amount
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Cabling & Terminations,,Fusion splice fibre optic cable including tray and closure,nr,113.0,29.28,Cabling & Terminations,3308.64
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Traffic Management,,Provision of traffic management with two-way portable signals,week,20.0,2658.77,Traffic Management,53175.4
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Concrete surround to ducts C20/25,m3,153.74,182.28,Ducting & Cable Protection,28023.73
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Excavation & Earthworks,,Supply and place imported granular fill Clause 804,m3,409.09,53.59,Excavation & Earthworks,21923.13
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Supply and install draw rope to existing duct,m,243.26,1.85,Ducting & Cable Protection,450.03
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Supply and lay cable protection tiles and marker tape,m,357.14,3.65,Ducting & Cable Protection,1303.56
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Chambers & Jointing Bays,,Raise or lower existing chamber to finished road level,nr,43.0,323.28,Chambers & Jointing Bays,13901.04
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Excavation & Earthworks,,Disposal of surplus excavated material off site to licensed facility,m3,157.65,29.13,Excavation & Earthworks,4592.34
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Horizontal directional drill 125mm bore including entry and exit pits,m,162.01,216.17,Ducting & Cable Protection,35021.7
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Cabling & Terminations,,Terminate MV cable into switchgear including testing (as drawing),nr,4.0,1146.51,Cabling & Terminations,4586.04
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Road Reinstatement & Surfacing,,Supply and lay 50mm HRA surface course,m2,2833.18,27.9,Road Reinstatement & Surfacing,79045.72
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Traffic Management,,Road closure licence and advance warning signage,item,1.0,1294.99,Traffic Management,1294.99
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Cabling & Terminations,,Supply and pull in 95mm2 3 core XLPE MV cable incl. all fixings,m,2908.63,31.41,Cabling & Terminations,91360.07
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Supply and lay 225mm diameter twinwall duct including draw rope,m,390.28,49.34,Ducting & Cable Protection,19256.42
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Cabling & Terminations,,Terminate MV cable into switchgear including testing (as drawing),nr,5.0,1059.76,Cabling & Terminations,5298.8
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Cabling & Terminations,,Pull in LV service cable 25mm2 to dwelling including duct entry,m,297.81,16.16,Cabling & Terminations,4812.61
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Horizontal directional drill 180mm bore including entry and exit pits,m,29.61,295.61,Ducting & Cable Protection,8753.01
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Concrete surround to ducts C20/25,m3,39.65,190.18,Ducting & Cable Protection,7540.64
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Preliminaries & Site Setup,,Site supervision - site agent,week,6.0,2116.99,Preliminaries & Site Setup,12701.94
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Excavation & Earthworks,,Dewatering of excavations incl. pumps and settlement tank,week,14.0,630.35,Excavation & Earthworks,8824.9
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Chambers & Jointing Bays,,Raise or lower existing chamber to finished road level,nr,10.0,625.38,Chambers & Jointing Bays,6253.8
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Traffic Management,,PREPARATION AND APPROVAL OF TRAFFIC MANAGEMENT PLAN (CHAPTER 8),item,1.0,627.36,Traffic Management,627.36
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Supply and install draw rope to existing duct,m,1969.23,1.2,Ducting & Cable Protection,2363.08
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Preliminaries & Site Setup,,Temporary fencing and site security hoarding,m,102.17,53.96,Preliminaries & Site Setup,5513.09
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Road Reinstatement & Surfacing,,Supply and lay 50mm HRA surface course,m2,352.88,42.98,Road Reinstatement & Surfacing,15166.78
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Road Reinstatement & Surfacing,,Planing of existing bituminous surfacing 40mm,m2,499.14,10.34,Road Reinstatement & Surfacing,5161.11
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Concrete surround to ducts C20/25,m3,113.96,236.24,Ducting & Cable Protection,26921.91
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Cabling & Terminations,,Blow in fibre optic cable to existing subduct,m,4638.52,4.57,Cabling & Terminations,21198.04
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Preliminaries & Site Setup,,Temporary fencing and site security hoarding,m,104.21,48.98,Preliminaries & Site Setup,5104.21
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,S&I draw rope to existing duct,m,1802.06,1.43,Ducting & Cable Protection,2576.95
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Preliminaries & Site Setup,,Site supervision - project engineer,week,18.0,2087.06,Preliminaries & Site Setup,37567.08
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Supply and lay cable protection tiles and marker tape,m,4911.83,5.28,Ducting & Cable Protection,25934.46
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Traffic Management,,Preparation and approval of traffic management plan (Chapter 8),item,1.0,776.02,Traffic Management,776.02
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Chambers & Jointing Bays,,Supply and fit B125 composite cover and frame to chamber,nr,14.0,366.97,Chambers & Jointing Bays,5137.58
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Preliminaries & Site Setup,,Site supervision - ganger,week,20.0,1242.26,Preliminaries & Site Setup,24845.2
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Ducting & Cable Protection,,Supply and lay cable protection tiles and marker tape,m,1875.91,3.45,Ducting & Cable Protection,6471.89
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Traffic Management,,Road closure licence and advance warning signage,item,1.0,1180.08,Traffic Management,1180.08
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Cabling & Terminations,,Pull in LV service cable 35mm2 to dwelling inc. duct entry,m,215.27,14.27,Cabling & Terminations,3071.9
P043-FIBRE,Fibre Duct Network,Dublin,2024-03-12,Road Reinstatement & Surfacing,,Supply and lay 40mm SMA surface course,m2,1464.03,22.18,Road Reinstatement & Surfacing,32472.19
P044-LV,LV Reinforcement,Leinster,2024-11-24,Cabling & Terminations,,Terminate MV cable into switchgear including testing,nr,4.0,637.8,Cabling & Terminations,2551.2
P044-LV,LV Reinforcement,Leinster,2024-11-24,Traffic Management,,Preparation and approval of traffic management plan (Chapter 8),item,1.0,1296.99,Traffic Management,1296.99
P044-LV,LV Reinforcement,Leinster,2024-11-24,Testing & Commissioning,,"Pressure testing, swabbing and disinfection of new watermain",m,68.9,7.02,Testing & Commissioning,483.68
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,SUPPLY AND LAY 225mm diameter twinwall duct including draw rope (as drawing),m,281.06,58.28,Ducting & Cable Protection,16380.18
P044-LV,LV Reinforcement,Leinster,2024-11-24,Excavation & Earthworks,,Excavation in rock including breaking and removal,m3,109.84,223.09,Excavation & Earthworks,24504.21
P044-LV,LV Reinforcement,Leinster,2024-11-24,Preliminaries & Site Setup,,"INSURANCES, BONDS AND STATUTORY NOTICES",item,1.0,4826.48,Preliminaries & Site Setup,4826.48
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,Concrete surround to ducts C20/25 (as drawing),m3,18.32,172.22,Ducting & Cable Protection,3155.07
P044-LV,LV Reinforcement,Leinster,2024-11-24,Road Reinstatement & Surfacing,,Reinstate road markings to match existing,m,426.18,7.29,Road Reinstatement & Surfacing,3106.85
P044-LV,LV Reinforcement,Leinster,2024-11-24,Excavation & Earthworks,,SUPPLY AND PLACE IMPORTED GRANULAR FILL CLAUSE 804,m3,362.11,61.93,Excavation & Earthworks,22425.47
P044-LV,LV Reinforcement,Leinster,2024-11-24,Traffic Management,,PREPARATION AND APPROVAL OF TRAFFIC MANAGEMENT PLAN (CHAPTER 8) (as drawing),item,1.0,854.62,Traffic Management,854.62
P044-LV,LV Reinforcement,Leinster,2024-11-24,Cabling & Terminations,,Pull in LV service cable 95mm2 to dwelling including duct entry,m,93.95,34.89,Cabling & Terminations,3277.92
P044-LV,LV Reinforcement,Leinster,2024-11-24,Cabling & Terminations,,Terminate MV cable into switchgear incl. testing,nr,11.0,699.83,Cabling & Terminations,7698.13
P044-LV,LV Reinforcement,Leinster,2024-11-24,Cabling & Terminations,,Straight joint to MV cable,nr,4.0,1511.4,Cabling & Terminations,6045.6
P044-LV,LV Reinforcement,Leinster,2024-11-24,Traffic Management,,Preparation and approval of traffic management plan (Chapter 8),item,1.0,1182.82,Traffic Management,1182.82
P044-LV,LV Reinforcement,Leinster,2024-11-24,Traffic Management,,Provision of traffic management with two-way portable signals,week,10.0,2466.65,Traffic Management,24666.5
P044-LV,LV Reinforcement,Leinster,2024-11-24,Cabling & Terminations,,Terminate MV cable into switchgear including testing,nr,4.0,961.84,Cabling & Terminations,3847.36
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,SUPPLY AND LAY 110mm dia. twinwall duct including draw rope,m,431.11,16.26,Ducting & Cable Protection,7009.85
P044-LV,LV Reinforcement,Leinster,2024-11-24,Preliminaries & Site Setup,,Mobilisation and demobilisation of plant to site,item,1.0,2636.49,Preliminaries & Site Setup,2636.49
P044-LV,LV Reinforcement,Leinster,2024-11-24,Excavation & Earthworks,,Disposal of surplus excavated material off site to licensed facility,m3,200.49,61.61,Excavation & Earthworks,12352.19
P044-LV,LV Reinforcement,Leinster,2024-11-24,Cabling & Terminations,,Pull in LV service cable 35mm2 to dwelling including duct entry,m,93.78,16.43,Cabling & Terminations,1540.81
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,S&I draw rope to existing duct,m,929.55,1.31,Ducting & Cable Protection,1217.71
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,SUPPLY AND LAY 225MM DIAMETER TWINWALL DUCT INCL. DRAW ROPE (as drawing),m,229.46,45.89,Ducting & Cable Protection,10529.92
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,Supply and install draw rope to existing duct,m,927.48,1.61,Ducting & Cable Protection,1493.24
P044-LV,LV Reinforcement,Leinster,2024-11-24,Preliminaries & Site Setup,,"Insurances, bonds and statutory notices",item,1.0,3313.29,Preliminaries & Site Setup,3313.29
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,SUPPLY & LAY 160MM DIA. TWINWALL DUCT INCLUDING DRAW ROPE,m,1020.21,24.93,Ducting & Cable Protection,25433.84
P044-LV,LV Reinforcement,Leinster,2024-11-24,Testing & Commissioning,,INSULATION RESISTANCE AND CONTINUITY TESTING OF INSTALLED CABLE,nr,7.0,178.64,Testing & Commissioning,1250.48
P044-LV,LV Reinforcement,Leinster,2024-11-24,Excavation & Earthworks,,Excav. trench in existing carriageway incl. saw cutting and breaking out,m,121.74,104.88,Excavation & Earthworks,12768.09
P044-LV,LV Reinforcement,Leinster,2024-11-24,Traffic Management,,Road closure licence and advance warning signage,item,1.0,1339.21,Traffic Management,1339.21
P044-LV,LV Reinforcement,Leinster,2024-11-24,Road Reinstatement & Surfacing,,Permanent reinstatement of footpath in bitmac to road opening licence standard,m2,58.32,102.66,Road Reinstatement & Surfacing,5987.13
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,Concrete surround to ducts C20/25,m3,39.02,218.95,Ducting & Cable Protection,8543.43
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,Supply and install draw rope to existing duct,m,488.49,1.29,Ducting & Cable Protection,630.15
P044-LV,LV Reinforcement,Leinster,2024-11-24,Excavation & Earthworks,,Supply and place imported granular fill Clause 804,m3,175.03,64.73,Excavation & Earthworks,11329.69
P044-LV,LV Reinforcement,Leinster,2024-11-24,Road Reinstatement & Surfacing,,Supply and lay 30mm AC10 surface course,m2,2453.27,27.51,Road Reinstatement & Surfacing,67489.46
P044-LV,LV Reinforcement,Leinster,2024-11-24,Traffic Management,,Road closure licence and advance warning signage,item,1.0,1893.57,Traffic Management,1893.57
P044-LV,LV Reinforcement,Leinster,2024-11-24,Excavation & Earthworks,,Disposal of surplus excavated material off site to licensed facility,m3,649.19,28.43,Excavation & Earthworks,18456.47
P044-LV,LV Reinforcement,Leinster,2024-11-24,Excavation & Earthworks,,Dewatering of excavations including pumps and settlement tank,week,4.0,1232.82,Excavation & Earthworks,4931.28
P044-LV,LV Reinforcement,Leinster,2024-11-24,Road Reinstatement & Surfacing,,S&L precast concrete kerbing c/w haunching,m,82.76,52.5,Road Reinstatement & Surfacing,4344.9
P044-LV,LV Reinforcement,Leinster,2024-11-24,Road Reinstatement & Surfacing,,Planing of existing bituminous surfacing 40mm,m2,233.65,8.32,Road Reinstatement & Surfacing,1943.97
P044-LV,LV Reinforcement,Leinster,2024-11-24,Plant & Equipment Supply,,Supply and erect 8m public lighting column with LED lantern,nr,2.0,1728.1,Plant & Equipment Supply,3456.2
P044-LV,LV Reinforcement,Leinster,2024-11-24,Preliminaries & Site Setup,,"Site set up, welfare unit and secure compound (as drawing)",week,6.0,898.75,Preliminaries & Site Setup,5392.5
P044-LV,LV Reinforcement,Leinster,2024-11-24,Plant & Equipment Supply,,Supply and install feeder pillar including connections,nr,4.0,1997.8,Plant & Equipment Supply,7991.2
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,Concrete surround to ducts C20/25,m3,100.74,202.14,Ducting & Cable Protection,20363.58
P044-LV,LV Reinforcement,Leinster,2024-11-24,Preliminaries & Site Setup,,"Insurances, bonds and statutory notices",item,1.0,2917.36,Preliminaries & Site Setup,2917.36
P044-LV,LV Reinforcement,Leinster,2024-11-24,Traffic Management,,Provision of traffic management for footpath closure and pedestrian diversion,week,7.0,701.64,Traffic Management,4911.48
P044-LV,LV Reinforcement,Leinster,2024-11-24,Traffic Management,,Provision of traffic management with two-way portable signals,week,10.0,1926.68,Traffic Management,19266.8
P044-LV,LV Reinforcement,Leinster,2024-11-24,Excavation & Earthworks,,Excavation in rock including breaking and removal,m3,25.82,179.81,Excavation & Earthworks,4642.69
P044-LV,LV Reinforcement,Leinster,2024-11-24,Testing & Commissioning,,"Pressure testing, swabbing and disinfection of new watermain",m,595.58,4.04,Testing & Commissioning,2406.14
P044-LV,LV Reinforcement,Leinster,2024-11-24,Traffic Management,,Road closure licence and advance warning signage,item,1.0,1681.23,Traffic Management,1681.23
P044-LV,LV Reinforcement,Leinster,2024-11-24,Road Reinstatement & Surfacing,,Supply and lay 40mm SMA surface course,m2,112.89,42.79,Road Reinstatement & Surfacing,4830.56
P044-LV,LV Reinforcement,Leinster,2024-11-24,Ducting & Cable Protection,,Supply and lay cable protection tiles and marker tape,m,317.06,3.98,Ducting & Cable Protection,1261.9
P044-LV,LV Reinforcement,Leinster,2024-11-24,Traffic Management,,Provision of traffic management including stop/go operatives and signage,week,12.0,1061.63,Traffic Management,12739.56
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Excavation & Earthworks,,Supply and place imported granular fill Clause 804,m3,114.43,44.89,Excavation & Earthworks,5136.76
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Traffic Management,,Provision of traffic management for footpath closure and pedestrian diversion,week,8.0,514.21,Traffic Management,4113.68
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Preliminaries & Site Setup,,Mobilisation and demobilisation of plant to site,item,1.0,2580.0,Preliminaries & Site Setup,2580.0
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Road Reinstatement & Surfacing,,SUPPLY AND LAY PRECAST CONCRETE KERBING INCL. HAUNCHING,m,139.81,50.89,Road Reinstatement & Surfacing,7114.93
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Concrete & Structures,,Supply and place C30/37 concrete to foundations,m3,54.88,160.86,Concrete & Structures,8828.0
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Road Reinstatement & Surfacing,,SUPPLY AND LAY 30mm AC10 surface course,m2,1150.42,19.85,Road Reinstatement & Surfacing,22835.84
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Drainage,,S&I road gully including connection to sewer,nr,32.0,386.29,Drainage,12361.28
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Drainage,,Supply and install road gully c/w connection to sewer (as drawing),nr,19.0,447.23,Drainage,8497.37
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Road Reinstatement & Surfacing,,Reinstate road markings to match existing,m,266.12,7.99,Road Reinstatement & Surfacing,2126.3
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Testing & Commissioning,,Insulation resistance and continuity testing of installed cable,nr,19.0,195.67,Testing & Commissioning,3717.73
P045-FOUL,Foul Drainage Upgrade,Ulster,2024-01-01,Drainage,,Construct precast concrete manhole 1050mm dia. 1.5-2.0m deep inc. cover and frame,nr,7.0,2472.81,Drainage,17309.67
